PRIME,AB,A,B,INDEX
71013131112107,7TKKJQT7,7TKK,JQT7,77TTJQKK
71013131011013,7TKKT1TK,7TKK,T1TK,17TTTKKK
71013131061311,7TKKT6KJ,7TKK,T6KJ,67TTJKKK
71013131111711,7TKKJJ7J,7TKK,JJ7J,77TJJJKK
71013131121011,7TKKJ2TJ,7TKK,J2TJ,27TTJJKK
71013134121311,7TKK4QKJ,7TKK,4QKJ,47TJQKKK
71013131310311,7TKKKT3J,7TKK,KT3J,37TTJKKK
71013131121011,7TKK1QTJ,7TKK,1QTJ,17TTJQKK
71013131381111,7TKKK8JJ,7TKK,K8JJ,78TJJKKK
61012131271111,6TQKQ7JJ,6TQK,Q7JJ,67TJJQQK
61012134121111,6TQK4QJJ,6TQK,4QJJ,46TJJQQK
61012131013711,6TQKTK7J,6TQK,TK7J,67TTJQKK
61012131212119,6TQKQQJ9,6TQK,QQJ9,69TJQQQK
61012131211411,6TQKQJ4J,6TQK,QJ4J,46TJJQQK
61012131313813,6TQKKK8K,6TQK,KK8K,68TQKKKK
61012131112129,6TQKJQQ9,6TQK,JQQ9,69TJQQQK
11121132101213,JQJ32TQK,JQJ3,2TQK,23TJJQQK
11121138121013,JQJ38QTK,JQJ3,8QTK,38TJJQQK
11121131312813,JQJ3KQ8K,JQJ3,KQ8K,38JJQQKK
11121131212613,JQJ3QQ6K,JQJ3,QQ6K,36JJQQQK
31113132101213,3JKK2TQK,3JKK,2TQK,23TJQKKK
31113135111011,3JKK5JTJ,3JKK,5JTJ,35TJJJKK
31113131111213,3JKKJJ2K,3JKK,JJ2K,23JJJKKK
31113131391011,3JKKK9TJ,3JKK,K9TJ,39TJJKKK
31113133111013,3JKK3JTK,3JKK,3JTK,33TJJKKK
31113131313911,3JKKKK9J,3JKK,KK9J,39JJKKKK
31113131111213,3JKKJ1QK,3JKK,J1QK,13JJQKKK
31113131191013,3JKKJ9TK,3JKK,J9TK,39TJJKKK
31113131111213,3JKK1JQK,3JKK,1JQK,13JJQKKK
31113131310311,3JKKKT3J,3JKK,KT3J,33TJJKKK
31311138121013,3KJK8QTK,3KJK,8QTK,38TJQKKK
31311131351111,3KJKK5JJ,3KJK,K5JJ,35JJJKKK
31311131381213,3KJKK8QK,3KJK,K8QK,38JQKKKK
31311131211911,3KJKQJ9J,3KJK,QJ9J,39JJJQKK
31311131313911,3KJKKK9J,3KJK,KK9J,39JJKKKK
31311131310119,3KJKKTJ9,3KJK,KTJ9,39TJJKKK
31311131313311,3KJKKK3J,3KJK,KK3J,33JJKKKK
31311131110913,3KJKJT9K,3KJK,JT9K,39TJJKKK
31311131181311,3KJKJ8KJ,3KJK,J8KJ,38JJJKKK
10613114131313,T6KJ4KKK,T6KJ,4KKK,46TJKKKK
10613111161313,T6KJJ6KK,T6KJ,J6KK,66TJJKKK
10613111311109,T6KJKJT9,T6KJ,KJT9,69TTJJKK
10613111112911,T6KJJQ9J,T6KJ,JQ9J,69TJJJQK
10613111012213,T6KJTQ2K,T6KJ,TQ2K,26TTJQKK
10613111310119,T6KJKTJ9,T6KJ,KTJ9,69TTJJKK
10613111312513,T6KJKQ5K,T6KJ,KQ5K,56TJQKKK
10613113131113,T6KJ3KJK,T6KJ,3KJK,36TJJKKK
10613118131111,T6KJ8KJJ,T6KJ,8KJJ,68TJJJKK
10613111012411,T6KJTQ4J,T6KJ,TQ4J,46TTJJQK
11112131110127,J1QKJTQ7,J1QK,JTQ7,17TJJQQK
11112131211911,J1QKQJ9J,J1QK,QJ9J,19JJJQQK
11112131210123,J1QKQTQ3,J1QK,QTQ3,13TJQQQK
11112131112611,J1QKJQ6J,J1QK,JQ6J,16JJJQQK
11112131112413,J1QKJQ4K,J1QK,JQ4K,14JJQQKK
11112131291111,J1QKQ9JJ,J1QK,Q9JJ,19JJJQQK
11112131171111,J1QKJ7JJ,J1QK,J7JJ,17JJJJQK
11112131213129,J1QKQKQ9,J1QK,QKQ9,19JQQQKK
11112131191013,J1QKJ9TK,J1QK,J9TK,19TJJQKK
11112131010131,J1QKTTK1,J1QK,TTK1,11TTJQKK
61110115131211,6JTJ5KQJ,6JTJ,5KQJ,56TJJJQK
61110114101011,6JTJ4TTJ,6JTJ,4TTJ,46TTTJJJ
61110111112129,6JTJJQQ9,6JTJ,JQQ9,69TJJJQQ
61110112121011,6JTJ2QTJ,6JTJ,2QTJ,26TTJJJQ
61110111010129,6JTJTTQ9,6JTJ,TTQ9,69TTTJJQ
61110111261313,6JTJQ6KK,6JTJ,Q6KK,66TJJQKK
61110111213913,6JTJQK9K,6JTJ,QK9K,69TJJQKK
61110111191011,6JTJJ9TJ,6JTJ,J9TJ,69TTJJJJ
11117112101213,JJ7J2TQK,JJ7J,2TQK,27TJJJQK
11117111101211,JJ7J1TQJ,JJ7J,1TQJ,17TJJJJQ
11117112111311,JJ7J2JKJ,JJ7J,2JKJ,27JJJJJK
11117111310119,JJ7JKTJ9,JJ7J,KTJ9,79TJJJJK
11117111191313,JJ7JJ9KK,JJ7J,J9KK,79JJJJKK
11117111061311,JJ7JT6KJ,JJ7J,T6KJ,67TJJJJK
11117111213129,JJ7JQKQ9,JJ7J,QKQ9,79JJJQQK
11117118131111,JJ7J8KJJ,JJ7J,8KJJ,78JJJJJK
11101336131311,JTK36KKJ,JTK3,6KKJ,36TJJKKK
11101331281211,JTK3Q8QJ,JTK3,Q8QJ,38TJJQQK
11101331211911,JTK3QJ9J,JTK3,QJ9J,39TJJJQK
11101331112611,JTK3JQ6J,JTK3,JQ6J,36TJJJQK
11101331351213,JTK3K5QK,JTK3,K5QK,35TJQKKK
11101334111213,JTK34JQK,JTK3,4JQK,34TJJQKK
11101331011139,JTK3TJK9,JTK3,TJK9,39TTJJKK
10104111213109,TT4JQKT9,TT4J,QKT9,49TTTJQK
10104111011107,TT4JTJT7,TT4J,TJT7,47TTTTJJ
10104111311311,TT4JKJ3J,TT4J,KJ3J,34TTJJJK
10104111161113,TT4JJ6JK,TT4J,J6JK,46TTJJJK
10104111141013,TT4JJ4TK,TT4J,J4TK,44TTTJJK
10104112121011,TT4J2QTJ,TT4J,2QTJ,24TTTJJQ
10104111371113,TT4JK7JK,TT4J,K7JK,47TTJJKK
10104111311311,TT4JK1KJ,TT4J,K1KJ,14TTJJKK
10104111191011,TT4JJ9TJ,TT4J,J9TJ,49TTTJJJ
12131292101213,QKQ92TQK,QKQ9,2TQK,29TQQQKK
12131291101211,QKQ91TQJ,QKQ9,1TQJ,19TJQQQK
12131291210123,QKQ9QTQ3,QKQ9,QTQ3,39TQQQQK
12131291311109,QKQ9KJT9,QKQ9,KJT9,99TJQQKK
12131291212811,QKQ9QQ8J,QKQ9,QQ8J,89JQQQQK
12131291111711,QKQ9JJ7J,QKQ9,JJ7J,79JJJQQK
12131291210411,QKQ9QT4J,QKQ9,QT4J,49TJQQQK
12131291071313,QKQ9T7KK,QKQ9,T7KK,79TQQKKK
12131291311127,QKQ9KJQ7,QKQ9,KJQ7,79JQQQKK
11910131110127,J9TKJTQ7,J9TK,JTQ7,79TTJJQK
11910131213213,J9TKQK2K,J9TK,QK2K,29TJQKKK
11910131013713,J9TKTK7K,J9TK,TK7K,79TTJKKK
11910131010131,J9TKTTK1,J9TK,TTK1,19TTTJKK
11910131212613,J9TKQQ6K,J9TK,QQ6K,69TJQQKK
11910131071313,J9TKT7KK,J9TK,T7KK,79TTJKKK
11910131381111,J9TKK8JJ,J9TK,K8JJ,89TJJJKK
13111311213109,KJK1QKT9,KJK1,QKT9,19TJQKKK
13111311011137,KJK1TJK7,KJK1,TJK7,17TJJKKK
13111311013711,KJK1TK7J,KJK1,TK7J,17TJJKKK
13111311211813,KJK1QJ8K,KJK1,QJ8K,18JJQKKK
13111311112129,KJK1JQQ9,KJK1,JQQ9,19JJQQKK
13111311010129,KJK1TTQ9,KJK1,TTQ9,19TTJQKK
13111311110311,KJK1JT3J,KJK1,JT3J,13TJJJKK
12104114131313,QT4J4KKK,QT4J,4KKK,44TJQKKK
12104111161313,QT4JJ6KK,QT4J,J6KK,46TJJQKK
12104115121211,QT4J5QQJ,QT4J,5QQJ,45TJJQQQ
12104111210123,QT4JQTQ3,QT4J,QTQ3,34TTJQQQ
12104111112911,QT4JJQ9J,QT4J,JQ9J,49TJJJQQ
12104114111213,QT4J4JQK,QT4J,4JQK,44TJJQQK
12104111110103,QT4JJTT3,QT4J,JTT3,34TTTJJQ
12104111212811,QT4JQQ8J,QT4J,QQ8J,48TJJQQQ
12104118131111,QT4J8KJJ,QT4J,8KJJ,48TJJJQK
12104111321213,QT4JK2QK,QT4J,K2QK,24TJQQKK
12104111381111,QT4JK8JJ,QT4J,K8JJ,48TJJJQK
10101291291211,TTQ9Q9QJ,TTQ9,Q9QJ,99TTJQQQ
10101292131013,TTQ92KTK,TTQ9,2KTK,29TTTQKK
10101291112513,TTQ9JQ5K,TTQ9,JQ5K,59TTJQQK
10101291012103,TTQ9TQT3,TTQ9,TQT3,39TTTTQQ
10101296101213,TTQ96TQK,TTQ9,6TQK,69TTTQQK
10101291010411,TTQ9TT4J,TTQ9,TT4J,49TTTTJQ
10101291212611,TTQ9QQ6J,TTQ9,QQ6J,69TTJQQQ
10101314131313,TTK14KKK,TTK1,4KKK,14TTKKKK
10101316131311,TTK16KKJ,TTK1,6KKJ,16TTJKKK
10101311310137,TTK1KTK7,TTK1,KTK7,17TTTKKK
10101311112107,TTK1JQT7,TTK1,JQT7,17TTTJQK
10101311341313,TTK1K4KK,TTK1,K4KK,14TTKKKK
10101313111013,TTK13JTK,TTK1,3JTK,13TTTJKK
10101311351213,TTK1K5QK,TTK1,K5QK,15TTQKKK
10101316111013,TTK16JTK,TTK1,6JTK,16TTTJKK
10101311013713,TTK1TK7K,TTK1,TK7K,17TTTKKK
10101319131011,TTK19KTJ,TTK1,9KTJ,19TTTJKK
10101311291111,TTK1Q9JJ,TTK1,Q9JJ,19TTJJQK
10101311110103,TTK1JTT3,TTK1,JTT3,13TTTTJK
10101311311103,TTK1KJT3,TTK1,KJT3,13TTTJKK
10101311112131,TTK1JQK1,TTK1,JQK1,11TTJQKK
12126131281211,QQ6KQ8QJ,QQ6K,Q8QJ,68JQQQQK
12126131110127,QQ6KJTQ7,QQ6K,JTQ7,67TJQQQK
12126132111311,QQ6K2JKJ,QQ6K,2JKJ,26JJQQKK
12126135131111,QQ6K5KJJ,QQ6K,5KJJ,56JJQQKK
12126138111011,QQ6K8JTJ,QQ6K,8JTJ,68TJJQQK
12126139131011,QQ6K9KTJ,QQ6K,9KTJ,69TJQQKK
12126131310119,QQ6KKTJ9,QQ6K,KTJ9,69TJQQKK
12126131313311,QQ6KKK3J,QQ6K,KK3J,36JQQKKK
12126131310611,QQ6KKT6J,QQ6K,KT6J,66TJQQKK
12126131291111,QQ6KQ9JJ,QQ6K,Q9JJ,69JJQQQK
12126137111213,QQ6K7JQK,QQ6K,7JQK,67JQQQKK
12126131212103,QQ6KQQT3,QQ6K,QQT3,36TQQQQK
11210111211311,J2TJQ1KJ,J2TJ,Q1KJ,12TJJJQK
11210111110127,J2TJJTQ7,J2TJ,JTQ7,27TTJJJQ
11210111381213,J2TJK8QK,J2TJ,K8QK,28TJJQKK
11210111391113,J2TJK9JK,J2TJ,K9JK,29TJJJKK
11210115121211,J2TJ5QQJ,J2TJ,5QQJ,25TJJJQQ
11210111341313,J2TJK4KK,J2TJ,K4KK,24TJJKKK
11210111012213,J2TJTQ2K,J2TJ,TQ2K,22TTJJQK
11210111211311,J2TJQJ3J,J2TJ,QJ3J,23TJJJJQ
11210111112413,J2TJJQ4K,J2TJ,JQ4K,24TJJJQK
11210111291111,J2TJQ9JJ,J2TJ,Q9JJ,29TJJJJQ
11210111312513,J2TJKQ5K,J2TJ,KQ5K,25TJJQKK
11210116101311,J2TJ6TKJ,J2TJ,6TKJ,26TTJJJK
11210111061311,J2TJT6KJ,J2TJ,T6KJ,26TTJJJK
11210111210411,J2TJQT4J,J2TJ,QT4J,24TTJJJQ
11210111012411,J2TJTQ4J,J2TJ,TQ4J,24TTJJJQ
11112131110127,1JQKJTQ7,1JQK,JTQ7,17TJJQQK
11112131211911,1JQKQJ9J,1JQK,QJ9J,19JJJQQK
11112131210123,1JQKQTQ3,1JQK,QTQ3,13TJQQQK
11112131112611,1JQKJQ6J,1JQK,JQ6J,16JJJQQK
11112131112413,1JQKJQ4K,1JQK,JQ4K,14JJQQKK
11112131291111,1JQKQ9JJ,1JQK,Q9JJ,19JJJQQK
11112131171111,1JQKJ7JJ,1JQK,J7JJ,17JJJJQK
11112131213129,1JQKQKQ9,1JQK,QKQ9,19JQQQKK
11112131191013,1JQKJ9TK,1JQK,J9TK,19TJJQKK
11112131010131,1JQKTTK1,1JQK,TTK1,11TTJQKK
11131375101211,JKK75TQJ,JKK7,5TQJ,57TJJQKK
11131371051313,JKK7T5KK,JKK7,T5KK,57TJKKKK
11131375131013,JKK75KTK,JKK7,5KTK,57TJKKKK
11131371212119,JKK7QQJ9,JKK7,QQJ9,79JJQQKK
11103111210211,JT3JQT2J,JT3J,QT2J,23TTJJJQ
11103111221113,JT3JQ2JK,JT3J,Q2JK,23TJJJQK
11103112101313,JT3J2TKK,JT3J,2TKK,23TTJJKK
11103111013711,JT3JTK7J,JT3J,TK7J,37TTJJJK
11103111041311,JT3JT4KJ,JT3J,T4KJ,34TTJJJK
11103111371113,JT3JK7JK,JT3J,K7JK,37TJJJKK
11103111111013,JT3JJ1TK,JT3J,J1TK,13TTJJJK
11103111261313,JT3JQ6KK,JT3J,Q6KK,36TJJQKK
11103111111013,JT3J1JTK,JT3J,1JTK,13TTJJJK
12121034121113,QQT34QJK,QQT3,4QJK,34TJQQQK
12121031111213,QQT3JJ2K,QQT3,JJ2K,23TJJQQK
12121031391011,QQT3K9TJ,QQT3,K9TJ,39TTJQQK
12121033111013,QQT33JTK,QQT3,3JTK,33TTJQQK
12121036111013,QQT36JTK,QQT3,6JTK,36TTJQQK
12121032111311,QQT32JKJ,QQT3,2JKJ,23TJJQQK
12121039131011,QQT39KTJ,QQT3,9KTJ,39TTJQQK
12121031312813,QQT3KQ8K,QQT3,KQ8K,38TQQQKK
12121031313311,QQT3KK3J,QQT3,KK3J,33TJQQKK
12121031171111,QQT3J7JJ,QQT3,J7JJ,37TJJJQQ
12121036101311,QQT36TKJ,QQT3,6TKJ,36TTJQQK
12121031212811,QQT3QQ8J,QQT3,QQ8J,38TJQQQQ
12121031111213,QQT3J1QK,QQT3,J1QK,13TJQQQK
12121031111213,QQT31JQK,QQT3,1JQK,13TJQQQK
12121031210711,QQT3QT7J,QQT3,QT7J,37TTJQQQ
41213111112113,4QKJJQ1K,4QKJ,JQ1K,14JJQQKK
41213117111213,4QKJ7JQK,4QKJ,7JQK,47JJQQKK
41213111112113,4QKJJQJ3,4QKJ,JQJ3,34JJJQQK
41213111213129,4QKJQKQ9,4QKJ,QKQ9,49JQQQKK
41213111381111,4QKJK8JJ,4QKJ,K8JJ,48JJJQKK
81311111391113,8KJJK9JK,8KJJ,K9JK,89JJJKKK
81311111391011,8KJJK9TJ,8KJJ,K9TJ,89TJJJKK
81311115121211,8KJJ5QQJ,8KJJ,5QQJ,58JJJQQK
81311111112107,8KJJJQT7,8KJJ,JQT7,78TJJJQK
81311116111013,8KJJ6JTK,8KJJ,6JTK,68TJJJKK
81311111313911,8KJJKK9J,8KJJ,KK9J,89JJJKKK
81311111012213,8KJJTQ2K,8KJJ,TQ2K,28TJJQKK
81311111110913,8KJJJT9K,8KJJ,JT9K,89TJJJKK
81311111312513,8KJJKQ5K,8KJJ,KQ5K,58JJQKKK
81311116101311,8KJJ6TKJ,8KJJ,6TKJ,68TJJJKK
81311111112131,8KJJJQK1,8KJJ,JQK1,18JJJQKK
81311111311127,8KJJKJQ7,8KJJ,KJQ7,78JJJQKK
81311111381111,8KJJK8JJ,8KJJ,K8JJ,88JJJJKK
10713134131313,T7KK4KKK,T7KK,4KKK,47TKKKKK
10713132101213,T7KK2TQK,T7KK,2TQK,27TTQKKK
10713131110127,T7KKJTQ7,T7KK,JTQ7,77TTJQKK
10713131211911,T7KKQJ9J,T7KK,QJ9J,79TJJQKK
10713131112611,T7KKJQ6J,T7KK,JQ6J,67TJJQKK
10713131171111,T7KKJ7JJ,T7KK,J7JJ,77TJJJKK
10713131110313,T7KKJT3K,T7KK,JT3K,37TTJKKK
10713131212811,T7KKQQ8J,T7KK,QQ8J,78TJQQKK
10713133111313,T7KK3JKK,T7KK,3JKK,37TJKKKK
10713131213129,T7KKQKQ9,T7KK,QKQ9,79TQQKKK
10713131212103,T7KKQQT3,T7KK,QQT3,37TTQQKK
10713131310311,T7KKKT3J,T7KK,KT3J,37TTJKKK
10713133101311,T7KK3TKJ,T7KK,3TKJ,37TTJKKK
10713131113103,T7KKJKT3,T7KK,JKT3,37TTJKKK
13111031110127,KJT3JTQ7,KJT3,JTQ7,37TTJJQK
13111031391011,KJT3K9TJ,KJT3,K9TJ,39TTJJKK
13111031311109,KJT3KJT9,KJT3,KJT9,39TTJJKK
13111036111013,KJT36JTK,KJT3,6JTK,36TTJJKK
13111031313911,KJT3KK9J,KJT3,KK9J,39TJJKKK
13111031171111,KJT3J7JJ,KJT3,J7JJ,37TJJJJK
13111037111213,KJT37JQK,KJT3,7JQK,37TJJQKK
13111037101313,KJT37TKK,KJT3,7TKK,37TTJKKK
13111033131113,KJT33KJK,KJT3,3KJK,33TJJKKK
13111031121011,KJT3J2TJ,KJT3,J2TJ,23TTJJJK
13111038131111,KJT38KJJ,KJT3,8KJJ,38TJJJKK
13111033131311,KJT33KKJ,KJT3,3KKJ,33TJJKKK
13111033101311,KJT33TKJ,KJT3,3TKJ,33TTJJKK
13111031121011,KJT31QTJ,KJT3,1QTJ,13TTJJQK
13103111111213,KT3JJJ2K,KT3J,JJ2K,23TJJJKK
13103111310137,KT3JKTK7,KT3J,KTK7,37TTJKKK
13103116111013,KT3J6JTK,KT3J,6JTK,36TTJJKK
13103117101313,KT3J7TKK,KT3J,7TKK,37TTJKKK
13103111111213,KT3JJ1QK,KT3J,J1QK,13TJJQKK
13103111111711,KT3JJJ7J,KT3J,JJ7J,37TJJJJK
13103111121011,KT3JJ2TJ,KT3J,J2TJ,23TTJJJK
13103111111213,KT3J1JQK,KT3J,1JQK,13TJJQKK
13103111011139,KT3JTJK9,KT3J,TJK9,39TTJJKK
13103111121011,KT3J1QTJ,KT3J,1QTJ,13TTJJQK
13103111381111,KT3JK8JJ,KT3J,K8JJ,38TJJJKK
11106111013813,JT6JTK8K,JT6J,TK8K,68TTJJKK
11106115121113,JT6J5QJK,JT6J,5QJK,56TJJJQK
11106111011137,JT6JTJK7,JT6J,TJK7,67TTJJJK
11106111291211,JT6JQ9QJ,JT6J,Q9QJ,69TJJJQQ
11106111110713,JT6JJT7K,JT6J,JT7K,67TTJJJK
11106111221113,JT6JQ2JK,JT6J,Q2JK,26TJJJQK
11106111312133,JT6JKQK3,JT6J,KQK3,36TJJQKK
11106111112513,JT6JJQ5K,JT6J,JQ5K,56TJJJQK
11106118121011,JT6J8QTJ,JT6J,8QTJ,68TTJJJQ
11106111261313,JT6JQ6KK,JT6J,Q6KK,66TJJQKK
13113111231313,K1KJQ3KK,K1KJ,Q3KK,13JQKKKK
13113111221113,K1KJQ2JK,K1KJ,Q2JK,12JJQKKK
13113111161113,K1KJJ6JK,K1KJ,J6JK,16JJJKKK
13113111012811,K1KJTQ8J,K1KJ,TQ8J,18TJJQKK
13113114101011,K1KJ4TTJ,K1KJ,4TTJ,14TTJJKK
13113111111013,K1KJJ1TK,K1KJ,J1TK,11TJJKKK
13113111210127,K1KJQTQ7,K1KJ,QTQ7,17TJQQKK
13113111111013,K1KJ1JTK,K1KJ,1JTK,11TJJKKK
12101271381313,QTQ7K8KK,QTQ7,K8KK,78TQQKKK
12101271312139,QTQ7KQK9,QTQ7,KQK9,79TQQQKK
12101275121113,QTQ75QJK,QTQ7,5QJK,57TJQQQK
12101271012133,QTQ7TQK3,QTQ7,TQK3,37TTQQQK
12101271221113,QTQ7Q2JK,QTQ7,Q2JK,27TJQQQK
12101272101313,QTQ72TKK,QTQ7,2TKK,27TTQQKK
12101271131113,QTQ71KJK,QTQ7,1KJK,17TJQQKK
12101271161113,QTQ7J6JK,QTQ7,J6JK,67TJJQQK
12101271131113,QTQ7J3JK,QTQ7,J3JK,37TJJQQK
12101271012811,QTQ7TQ8J,QTQ7,TQ8J,78TTJQQQ
12101276101111,QTQ76TJJ,QTQ7,6TJJ,67TTJJQQ
12101274101011,QTQ74TTJ,QTQ7,4TTJ,47TTTJQQ
12101271312211,QTQ7KQ2J,QTQ7,KQ2J,27TJQQQK
12101272121011,QTQ72QTJ,QTQ7,2QTJ,27TTJQQQ
10124111213213,TQ4JQK2K,TQ4J,QK2K,24TJQQKK
10124111351213,TQ4JK5QK,TQ4J,K5QK,45TJQQKK
10124111112911,TQ4JJQ9J,TQ4J,JQ9J,49TJJJQQ
10124119131011,TQ4J9KTJ,TQ4J,9KTJ,49TTJJQK
10124111313311,TQ4JKK3J,TQ4J,KK3J,34TJJQKK
10124111191013,TQ4JJ9TK,TQ4J,J9TK,49TTJJQK
10124111010131,TQ4JTTK1,TQ4J,TTK1,14TTTJQK
10124111212613,TQ4JQQ6K,TQ4J,QQ6K,46TJQQQK
31313111211311,3KKJQ1KJ,3KKJ,Q1KJ,13JJQKKK
31313111161313,3KKJJ6KK,3KKJ,J6KK,36JJKKKK
31313111211911,3KKJQJ9J,3KKJ,QJ9J,39JJJQKK
31313111210123,3KKJQTQ3,3KKJ,QTQ3,33TJQQKK
31313113111013,3KKJ3JTK,3KKJ,3JTK,33TJJKKK
31313111112113,3KKJJQ1K,3KKJ,JQ1K,13JJQKKK
31313111311109,3KKJKJT9,3KKJ,KJT9,39TJJKKK
31313111313311,3KKJKK3J,3KKJ,KK3J,33JJKKKK
31313111211311,3KKJQJ3J,3KKJ,QJ3J,33JJJQKK
31313111110913,3KKJJT9K,3KKJ,JT9K,39TJJKKK
31313111312513,3KKJKQ5K,3KKJ,KQ5K,35JQKKKK
31313119121213,3KKJ9QQK,3KKJ,9QQK,39JQQKKK
31313111212811,3KKJQQ8J,3KKJ,QQ8J,38JJQQKK
31313111112113,3KKJJQJ3,3KKJ,JQJ3,33JJJQKK
31313111210411,3KKJQT4J,3KKJ,QT4J,34TJJQKK
31313118131111,3KKJ8KJJ,3KKJ,8KJJ,38JJJKKK
31313111311103,3KKJKJT3,3KKJ,KJT3,33TJJKKK
31313111112131,3KKJJQK1,3KKJ,JQK1,13JJQKKK
31313114121011,3KKJ4QTJ,3KKJ,4QTJ,34TJJQKK
31013111101211,3TKJ1TQJ,3TKJ,1TQJ,13TTJJQK
31013111351213,3TKJK5QK,3TKJ,K5QK,35TJQKKK
31013118111011,3TKJ8JTJ,3TKJ,8JTJ,38TTJJJK
31013111112413,3TKJJQ4K,3TKJ,JQ4K,34TJJQKK
11813115111011,J8KJ5JTJ,J8KJ,5JTJ,58TJJJJK
11813111381213,J8KJK8QK,J8KJ,K8QK,88JJQKKK
11813115121211,J8KJ5QQJ,J8KJ,5QQJ,58JJJQQK
11813111013713,J8KJTK7K,J8KJ,TK7K,78TJJKKK
11813114111213,J8KJ4JQK,J8KJ,4JQK,48JJJQKK
11813119121213,J8KJ9QQK,J8KJ,9QQK,89JJQQKK
11813111191313,J8KJJ9KK,J8KJ,J9KK,89JJJKKK
11813111110313,J8KJJT3K,J8KJ,JT3K,38TJJJKK
11813111110103,J8KJJTT3,J8KJ,JTT3,38TTJJJK
11813111113103,J8KJJKT3,J8KJ,JKT3,38TJJJKK
12613135121113,Q6KK5QJK,Q6KK,5QJK,56JQQKKK
12613131071311,Q6KKT7KJ,Q6KK,T7KJ,67TJQKKK
12613135131013,Q6KK5KTK,Q6KK,5KTK,56TQKKKK
12613131110413,Q6KKJT4K,Q6KK,JT4K,46TJQKKK
12613131210613,Q6KKQT6K,Q6KK,QT6K,66TQQKKK
12613131312211,Q6KKKQ2J,Q6KK,KQ2J,26JQQKKK
12139131381313,QK9KK8KK,QK9K,K8KK,89QKKKKK
12139131071311,QK9KT7KJ,QK9K,T7KJ,79TJQKKK
12139131011107,QK9KTJT7,QK9K,TJT7,79TTJQKK
12139131251011,QK9KQ5TJ,QK9K,Q5TJ,59TJQQKK
12139132131013,QK9K2KTK,QK9K,2KTK,29TQKKKK
12139131211411,QK9KQJ4J,QK9K,QJ4J,49JJQQKK
12139134101011,QK9K4TTJ,QK9K,4TTJ,49TTJQKK
12139131371113,QK9KK7JK,QK9K,K7JK,79JQKKKK
13212131112113,K2QKJQ1K,K2QK,JQ1K,12JQQKKK
13212131112911,K2QKJQ9J,K2QK,JQ9J,29JJQQKK
13212131291111,K2QKQ9JJ,K2QK,Q9JJ,29JJQQKK
13212131110313,K2QKJT3K,K2QK,JT3K,23TJQKKK
13212131112113,K2QKJQJ3,K2QK,JQJ3,23JJQQKK
13212131311103,K2QKKJT3,K2QK,KJT3,23TJQKKK
13212131210711,K2QKQT7J,K2QK,QT7J,27TJQQKK
11121311210123,JQK1QTQ3,JQK1,QTQ3,13TJQQQK
11121311341313,JQK1K4KK,JQK1,K4KK,14JQKKKK
11121311112113,JQK1JQ1K,JQK1,JQ1K,11JJQQKK
11121316111013,JQK16JTK,JQK1,6JTK,16TJJQKK
11121318111011,JQK18JTJ,JQK1,8JTJ,18TJJJQK
11121319131011,JQK19KTJ,JQK1,9KTJ,19TJJQKK
11121311112113,JQK1JQJ3,JQK1,JQJ3,13JJJQQK
11121311111711,JQK1JJ7J,JQK1,JJ7J,17JJJJQK
11121311212103,JQK1QQT3,JQK1,QQT3,13TJQQQK
11121311012411,JQK1TQ4J,JQK1,TQ4J,14TJJQQK
11121311381111,JQK1K8JJ,JQK1,K8JJ,18JJJQKK
10111394131313,TJK94KKK,TJK9,4KKK,49TJKKKK
10111391213213,TJK9QK2K,TJK9,QK2K,29TJQKKK
10111391351213,TJK9K5QK,TJK9,K5QK,59TJQKKK
10111399131011,TJK99KTJ,TJK9,9KTJ,99TTJJKK
10111391313311,TJK9KK3J,TJK9,KK3J,39TJJKKK
10111394101313,TJK94TKK,TJK9,4TKK,49TTJKKK
10111391111711,TJK9JJ7J,TJK9,JJ7J,79TJJJJK
10111391381111,TJK9K8JJ,TJK9,K8JJ,89TJJJKK
12126111213109,QQ6JQKT9,QQ6J,QKT9,69TJQQQK
12126111221113,QQ6JQ2JK,QQ6J,Q2JK,26JJQQQK
12126111112513,QQ6JJQ5K,QQ6J,JQ5K,56JJQQQK
12126111161113,QQ6JJ6JK,QQ6J,J6JK,66JJJQQK
12126111141013,QQ6JJ4TK,QQ6J,J4TK,46TJJQQK
12126116101111,QQ6J6TJJ,QQ6J,6TJJ,66TJJJQQ
12126114121213,QQ6J4QQK,QQ6J,4QQK,46JQQQQK
12126111210127,QQ6JQTQ7,QQ6J,QTQ7,67TJQQQQ
11210111211311,1QTJQ1KJ,1QTJ,Q1KJ,11TJJQQK
11210111110127,1QTJJTQ7,1QTJ,JTQ7,17TTJJQQ
11210111381213,1QTJK8QK,1QTJ,K8QK,18TJQQKK
11210111391113,1QTJK9JK,1QTJ,K9JK,19TJJQKK
11210115121211,1QTJ5QQJ,1QTJ,5QQJ,15TJJQQQ
11210111341313,1QTJK4KK,1QTJ,K4KK,14TJQKKK
11210111012213,1QTJTQ2K,1QTJ,TQ2K,12TTJQQK
11210111211311,1QTJQJ3J,1QTJ,QJ3J,13TJJJQQ
11210111112413,1QTJJQ4K,1QTJ,JQ4K,14TJJQQK
11210111291111,1QTJQ9JJ,1QTJ,Q9JJ,19TJJJQQ
11210111312513,1QTJKQ5K,1QTJ,KQ5K,15TJQQKK
